PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind_Speed,AQI
10.740943136202615,24.17268362034472,35.687808428639556,4.502338226663184,1.2408167206853575,43.99176029482556,10.93267012270549,52.15540777311952,1.3976731510294025,48.704831511565814
9.03055449373485,5.958418470265059,32.56284235442669,1.238281646420723,0.1,40.78566260797179,19.003065040671107,93.56359844249741,15.973391610628102,6.009898111247271
9.117514027451568,26.33345762706773,25.430767566393143,8.97928108870012,2.116018162382568,22.85164851365888,14.365346966908884,58.540611362374435,12.372782403341347,52.78206887238848
16.32391782572147,22.686145982816576,46.39049341565911,1.0,1.8629615992658735,56.28553417050896,25.83455014854216,56.365329247681885,7.495822712054481,10.390297867417594
33.47675238873845,47.14904035033392,73.07234536984569,1.4057316214494362,0.35976249930063625,39.40028054484475,12.089088646683864,41.172370277214696,7.226853511619104,77.8105002557783
25.44916800511515,24.330894704124802,42.79774465678255,2.9721459742765504,1.479986040577054,45.94729043401446,35.29794365205076,22.108376990553943,0.9154484391324829,68.22829894308923
15.490034664927368,42.43399558556619,59.922364298222575,7.491297393315882,0.2902636363255639,55.878813315198784,5.244195503759055,56.799226528413115,10.666746150033173,48.18313124310885
42.58668932549094,51.59831631259816,12.195561496930747,6.814063615261971,0.1,35.32833231747252,13.934801675434386,66.50970224649235,24.21877269066069,59.69555613949728
6.76055379273024,7.683635606437315,43.15522878587539,19.294780897118656,0.2694782876067917,39.75428010476173,38.77200509966096,81.9916892865534,0.9788289754985906,38.013379278397956
15.548198040108103,24.63169924793506,18.052633620578668,16.14066149486632,0.23613628033203862,47.15040857759175,17.648612520379658,15.030069310006894,3.058615905851135,37.75086509054686
,31.32273363068183,10.461501449361972,6.66816666735284,0.49453095107590805,24.12708374299922,8.851213355955881,37.49807345953942,23.259353347489448,29.335386214001822
27.402060953689876,54.70757135217264,25.212571850819273,4.8722588912422715,0.6504689538830905,35.81077494269002,24.190715625376686,48.385178188870995,3.3455554838992834,95.18924669206385
69.20712049639104,111.75015038490484,63.83798668827146,4.565795437667848,0.8524469648401143,36.883228799767224,17.246077577854578,59.930383028535964,10.611537200065907,114.32461311715309
10.023113795791064,10.714300908019686,59.00031657339291,,0.7772439891513357,20.659121724749085,13.641297443816942,57.09932616943155,7.653269066991971,53.380446128709096
32.49131197649075,33.71650080510042,,1.0,0.37876234783252133,69.76455183010818,11.041291892012826,57.56622628625461,9.071516334559645,44.15442142300448
,70.27650658649202,9.345988802201383,1.0,0.1,13.890598347613963,45.0,68.16192117139889,5.374928915664522,42.80157136204509
5.0,10.759450172529881,,19.04885282999394,1.1149521824009505,15.528441444692632,19.484480998158638,41.934137784417814,3.5666275908969816,20.986322260613676
42.089985929232455,51.35274319468318,46.03400017803471,7.781444780380633,0.6045104437455561,54.71339863555369,2.74432639667123,78.68282884467389,0.5,80.94613969573933
8.41325633898374,4.632314114899268,43.51072459157196,1.6833046020013118,0.42573578735752315,45.69899376194814,36.937097590055345,68.66904883398962,13.636758562256775,34.61177665432137
5.0,12.302481512391628,5.0,,2.4203555543932858,19.61052773778833,28.110709051105708,53.603354717438414,13.707890410725994,3.9517439012371547
133.81595070781188,189.27776920880976,22.193643039602563,32.348234966691386,1.6480220531084981,44.109335226525396,14.335335689802122,92.01815983777831,11.10864258700261,140.49717694886692
151.67836541075278,232.5231698361798,38.71844471702567,23.550827631090094,2.3403342181142217,57.01775667495964,12.668809113138582,91.12832071143534,10.317963918067651,155.01590188689576
74.35492077657945,88.89121623596304,50.7258181903438,14.845601093219798,0.8197953364929927,34.546054136045214,28.73472796158231,78.65790710387617,2.793398089848541,93.8654253491707
16.34795369859412,19.682674239233986,5.0,7.898579266558868,0.16839965444307253,73.98234350111873,19.530816725105453,10.0,0.5,22.781509879127718
5.0,-0.5178600268231133,36.75752049040283,8.815723484419223,1.4297475015453507,9.13907283697947,2.7402218155489884,91.57890185435951,16.539928913236263,24.627994779535207
,78.68004029398939,42.86097539757905,44.38450821278026,0.276917692665283,45.407351807886535,39.87239964604669,75.89517044943868,6.755794717676402,94.09937878040502
26.104087916342927,52.6445277570003,56.99223977032426,40.49598953066009,0.6984200967639517,52.49792504331505,17.66009537784043,100.0,3.6649172943754187,73.24796895435857
5.856850527950189,-8.111435610992599,53.857151684748736,2.908972241176945,0.1,48.370158524078704,36.95571736482427,84.74929183467077,1.0750938591614412,30.12837795371457
30.759625266036757,30.24643700050509,51.651426376176104,19.998740134829585,2.093679791154237,31.934664100315274,34.784349579657146,91.5668535499457,0.6477491270400364,69.39617618263864
5.0,-6.696043672385178,24.001189865961315,2.6364337220115233,0.16152838705343195,30.64337776983276,11.989904555171858,77.57309700360759,4.290409293023451,29.19130023022206
108.01902993268607,145.293526984955,5.0,2.8825225091127304,2.800860040045252,41.66217756630886,32.331898643631476,86.97386397291024,16.334082428636147,88.84484793105408
13.475599957830873,25.717154138970038,32.13894485877198,13.527587362876389,2.3961569247305645,47.23631729978104,15.485574501363189,99.8824748146888,25.09901424830963,48.965086953764384
48.88151093542412,63.070514379857016,60.0326365041712,,0.7496507477776315,44.03710154423545,3.3329941319605823,64.33109476756411,22.706152638197604,90.6458131553945
16.809596174593064,21.791644703419355,67.86909055048864,32.17884027437885,1.6368206014902844,50.60086836190084,17.754018339778575,28.555389118437407,25.2573907873338,71.42637264136673
33.03499031591529,44.14379745163669,54.2109820459557,1.1186768126927855,1.1593497113425466,19.71695064399897,25.97637501776279,53.850781999697155,23.829857486245217,51.80959168232242
35.60507090918089,46.03532343352089,48.58681645603468,8.597619572876631,1.9499227142850908,31.58343531314548,17.372633520036622,67.79891198766873,7.491351653612833,74.01774209968288
9.197486977855759,16.3891489694194,47.59279296771931,30.08899765022975,0.6783489440379384,20.89976101814369,18.929516590748985,61.497751687431155,2.4771245845744865,50.60138420586191
157.1763209731302,301.0246713060496,28.87762506478439,28.135101027369203,1.8490616768842063,29.208308358707875,33.43566044928613,35.06876067681147,15.997182162781407,181.83692254456034
67.15104197121633,114.66854755487448,37.3987941289276,2.0427601339825614,0.7448954182362252,50.228313377214576,23.06493980290092,27.37864749610042,2.4043338126869336,57.28285731528341
126.2292488681212,228.7327733211341,73.38139051652662,5.480552002221598,,36.61975881087843,13.567016887150475,45.176746627303416,3.108923957432573,141.75615023248383
101.34683988903885,190.5888814594456,21.148839884162474,11.58329507908336,0.7995074487100768,74.10288744724654,29.020303236673264,76.15479111968303,2.6560011255083915,137.5246167237566
40.997448557247374,73.41201014562228,72.29557581419704,2.083599254620326,0.745258133851325,37.90109550784575,23.976755669542452,91.60679541645939,7.235701076632193,53.17610299061986
114.72459206712323,170.53552720517916,33.55943691015883,41.312549913138646,1.8449418558664172,35.895378208696044,-3.21604801462043,78.33135227555402,3.883536106692014,140.34351374788915
5.0,-4.551888413872009,66.50864218190156,29.54591146424604,2.0683224245642475,36.59274379160325,26.28352913771449,81.14854574228272,1.6742039221189777,50.76364468286202
9.816061258407036,23.304342199737725,11.863699810049233,2.191941954258196,0.9702403171499397,25.43286960710096,25.918287077161015,58.38368853672885,6.036235503947487,9.427671231848954
5.0,17.4734107563828,51.71808402329298,1.5497671012995302,0.2378452802502132,34.132450814336096,22.2012112958086,25.15835084588072,20.707374427753123,35.90171902470487
17.708943906138906,22.518867005027158,25.26459728104756,1.0713329122139192,0.7567889277429184,51.91682040667469,30.917005810695752,50.89558838234589,8.452566067136965,41.028366616148816
22.145863130739837,41.02426938924864,11.69465616151625,28.821397501370832,4.133145195273343,36.70956002191659,15.276064156734979,54.824711762552425,21.064888927703144,87.78085624321798
14.245219944397157,35.17300168615715,44.37068084821891,2.5824588976436704,1.6779732543475787,23.09810405174793,25.364997888209007,50.058950263286356,2.179970486559959,36.81845338867923
79.40510393584202,133.6428443905787,60.18943577191938,6.46010767865629,,21.123730692820473,6.330406288326472,61.093897307492526,1.8269027316854805,128.78065494640117
19.855214978844156,19.016296095104053,23.101171228130074,7.149009028783466,0.1,28.24697162501235,26.070903833988318,68.82839519785901,8.570249757174206,35.3930496031955
14.841127806041214,37.75278742459728,10.019680790831977,10.965856724814799,0.7570171878549691,36.107951516163205,41.53059695539896,77.06030376486996,6.22369851717524,23.298386761739685
35.20831874434857,56.90022480038618,38.163104713300896,1.0,1.2482574262078254,52.90379803214393,12.05143647532459,54.43760271267332,10.79317559880417,72.76742703976441
,17.36764809279717,38.25129342445638,3.085968142443406,2.126578940461542,14.89267037950345,14.401978680122248,21.924811887108135,15.829264234261228,41.21090635075362
72.9217618098629,96.48528905574618,50.966392551089974,32.16937447932338,0.1,30.202605831668656,14.899845571084477,50.3424456141773,13.915372637545557,90.20899716983793
5.0,12.402396507987735,58.991891427289765,28.685212257000448,2.296215425260541,37.164650291526186,23.29998225801595,60.87420793983968,28.51825431565663,53.39399330071021
195.03658528142938,291.268161375746,38.81169637455012,18.240139052666557,0.9539526251787352,7.494413485558482,11.369637271462818,84.45615844266817,5.079238532390111,172.93343465336721
66.57676993086801,121.60889833712298,77.11006629588526,1.0,0.26374996617122476,22.496025755503904,26.2124737869098,48.64384315631789,2.311590173145492,82.61666349018356
9.969274822764868,24.999013560505702,44.48469489070584,4.752240079064752,0.45796099081030855,24.801671903957207,30.46839945469165,70.25087256798804,8.005378443477301,46.684232107821735
5.0,6.653587539096451,33.07146987986201,11.865006052359838,0.3974251168913339,23.060444392242523,27.343472134537844,65.80175799270864,1.173691315415947,24.659845198665447
76.04535498687567,143.30902452084314,7.76865281794344,3.862152235404131,0.9082223869774101,37.87834317532471,4.315845743619278,60.878010662467766,3.4087348056586997,82.7374215086893
55.21931583241701,60.52668275307716,34.746809593676645,28.840366125660687,0.1,32.59160585747304,31.951676651586062,78.61066638649183,2.3305255279116817,74.4118958871517
58.75483089545995,80.14729865378725,33.272261091777274,12.057839691929132,0.20713468245261174,26.670708460984457,31.3736741425368,46.783176064948385,5.051148228039356,72.50046275363157
66.3846536719581,86.63755030187582,59.206095925629405,1.0,2.0100078343299344,41.419439398289526,30.301613723463042,48.49627100712967,1.1790168957297331,73.11357215449813
5.0,7.945975831779955,49.24967248133708,28.763486281539237,0.17071157808758003,60.84612076469375,25.72842248655825,59.76198353811544,0.5,67.62697942178681
19.97517025873046,44.91518329632818,16.412617567347656,37.97454335143934,0.31894231164021614,59.58884775112628,24.20189314205133,47.197069898126,10.694244424941976,52.02941426801196
,5.733063707098786,43.44508772822075,1.0,0.7247810761675753,6.158423419064956,32.323893981263964,70.16024582109199,9.422471495975392,20.892496030787434
89.48383072462002,129.63106787720733,53.430623434581065,9.120684144844676,,43.656082757527095,41.23513487603455,45.736153912677345,12.32231465849565,112.82453358004804
43.93355362705683,56.26273259294943,70.56062718775665,4.3379117749085045,1.7307291893303147,32.32965064904242,12.469595366351502,64.52608415490269,10.79946896812456,79.78929856239128
18.081846056308546,30.062077420391763,57.75007934828119,5.987536922137532,0.7115983097096708,37.327330142980344,32.78125395794772,57.99654462426487,1.2137098092594714,63.98128281204749
5.0,6.243524856408319,55.21693308622956,2.376308222400437,1.8720039530811046,29.025754496861772,21.137829019925473,64.29851929553412,3.440110158689566,50.202551096771835
16.761975768465916,35.61323970599527,41.201719892303274,10.35505004871971,1.1558899733981964,36.76382944830803,20.703269479713992,50.80517209873922,1.3871808876536185,60.41278519468514
17.69913959328591,19.47559120486951,47.76624010846899,38.035130306124984,0.14402729855302054,37.27111094108028,6.634693096179616,53.21823410946346,18.51333705951702,68.01054486893474
58.854410278098335,102.04042460620357,64.99009801412318,8.391736086732514,0.20399467323649095,26.315723639766155,19.15210590484605,61.920185359941,13.739850538724632,95.08016744103007
45.670021151670895,77.83669444949257,13.344452050407007,1.0386559320399082,0.6894426668935806,21.554486782622288,12.027350420315846,64.04149012322625,2.250541289536602,49.8051064038428
98.20133605806816,147.11378032549618,33.01121345566088,11.611050425027248,0.6067856056352665,28.269564760707738,17.361455704940543,59.91596169217688,4.1750111180779665,87.21652314568324
28.75797600193394,34.953127654005336,24.548625024875186,4.990240457200984,1.6329590645345047,38.51388896685148,11.018136162218502,94.10724713026168,33.996483499579156,65.29742718845779
5.731757712697585,27.54904929801458,47.583062374522484,23.249071170973586,1.0431086453323264,43.98494512526396,17.510916126869937,40.18526162517432,9.017947035242136,44.32417981425107
,125.84270650502602,64.60444351301575,6.844320732320372,0.5894885672809368,47.8002346601022,17.93889642976597,58.71592410094573,16.152326560834595,84.12415000580313
64.36767388845888,70.93013511727328,28.060514265578522,2.570794568382338,0.22469520256411665,27.58714965399631,22.967549184388,28.52741955766031,3.0732851923024427,39.41268364659254
37.074937269862296,54.47488975237096,5.0,2.545043160192842,0.3087186218612197,39.25766850954105,5.852501377086689,67.44162957334773,2.3578932333357807,47.9236983798355
66.3250485024614,112.99375624006366,31.755585099510597,17.571806718087906,1.0282148069448134,49.43753887929948,7.544818522546766,37.69506927246372,15.32092356559853,88.87253229864997
30.636662917962507,53.57474366485353,58.269474640348136,3.7042146357846453,0.6608085546679007,52.483923427161926,25.619142707305265,54.433794882468476,11.579561820176973,40.6767654791613
33.285547744977016,50.18536894936427,50.75259805899759,17.49262822938363,0.8681483195363614,34.11750718802717,14.02561882929901,52.55871349337348,11.424949911666937,68.47041940796166
25.10163872587923,29.37273351445093,,2.7663588218266884,0.22457531827760038,31.68602412590581,32.74529790229931,65.61782253202342,8.04379528016778,37.83912892315495
5.0,-1.4950236574782423,34.4001339625104,4.657746179566487,1.3048730452340018,37.86686350754588,24.252697220150466,48.9441816490964,8.291463992531082,71.21673972200601
5.137534583633963,2.9347802115636092,14.419385275604274,7.516790105462657,2.2970277450860923,17.754387906538913,28.06762150206407,48.09388604612035,13.306610185449061,14.569849241077659
5.0,-2.394449855937453,50.305886432489345,34.41775064576578,0.3579894142758571,32.09585733446738,36.10692320420895,88.71712928171796,3.147141436416341,34.81065878664231
45.52782979173973,58.09309801937077,23.314363799307504,,0.8115816479463784,46.16879597709695,18.902891881934273,65.69133580949052,4.350511904708045,54.54509090005022
16.982851895779493,22.78705706264277,83.68193466760913,2.781246011320288,4.452237905126774,44.62920694165552,16.255132945837243,48.77898295955464,20.52891303506144,93.78395019701694
31.969672971038552,40.285300316837805,51.41014416709032,5.322098630953742,0.48639327404554084,30.945985934541664,30.717025855988133,54.983326563775385,3.694203961097136,49.67114855357178
107.1569488430689,141.36025700131478,28.38703394892098,1.9417509264505481,1.0847791804007398,38.2657730163075,27.09513563929686,92.9070990454149,7.903401888082749,95.53347096247425
12.903247034248425,35.71440336056518,27.772295052227435,8.559833255525401,0.11343090931682749,22.630244895639688,20.126696901786993,55.29670243497806,12.128099504883219,40.46198325462308
23.772688869720266,24.012560180333406,38.14111586772823,7.407186231929845,1.1177309373217885,45.552382223375375,35.91457966955942,46.21446753695224,50.0,15.438914898852065
63.39371163923625,119.05655470481881,35.209961559565,27.722589085296082,0.11268733991716509,33.8326784579529,19.877556901600695,46.300076997472146,5.714453117842471,94.59285668245224
11.691232061282731,21.21223532468093,62.336675510599086,31.912042385649194,3.83993050534391,30.860728224557928,22.327736375557816,49.01747038020845,5.587786725079839,96.5558403298599
5.0,12.880070367610786,43.728323394880924,5.8056752953336765,1.5091126811215239,29.5741424585992,22.212226508342585,48.110045551465554,18.48891117475387,42.20058918043222
15.396313674917568,30.07510804172712,25.367365221829438,8.12109725057936,,34.05659199650213,12.654061051015288,34.40704303301514,16.373391122462465,48.77859715271135
7.911376132502828,21.03994408873358,77.80881370311565,27.18766308363883,1.4612981484000025,28.281835326020627,22.77585389486391,37.515998061060436,13.133260274071896,70.93137603523189
119.47275386462812,199.12894172666807,40.986166630404455,19.722627425231835,1.0691249399465494,44.872145540038446,35.96760177398491,43.4135925127726,6.22184906117546,162.21614695390156
74.28991862180563,96.0470606230906,55.376793519377934,,0.7172141201802469,29.07074677975729,26.449683153761757,71.83142036906196,3.9147214806038293,106.63283909521809
,74.9102043987019,27.835469851104815,4.629000948434621,2.3454733432246364,58.89446144041072,22.310634263989314,52.37525425454253,9.383586536048176,80.31450034093142
92.31838787343659,169.09973894574537,47.26231255489047,6.5734908201910125,3.771288914795277,56.978157552220715,20.38232718834331,55.8567662181192,20.892760877399805,141.24764070223253
,138.5408698602901,46.22219982286391,3.1319564310130366,0.8294656582911253,21.626847652182427,25.308670284063513,85.40176050509794,21.522484620579554,73.57421293352074
9.29229643613876,16.450138833950007,5.0,2.671298574029491,3.2177199973921256,36.04556404143921,29.49766628489185,85.90014299876836,1.14847985337915,47.13741645958474
100.38660323560025,172.09239989956853,80.3055022092128,1.0,1.0505612655922296,25.240150679957075,28.09238830889753,54.3575011372453,5.592288594749087,111.83580033316844
34.87949558847774,60.150033509266706,65.81288921845095,12.37266813967052,0.9276267686618836,30.10028655217083,18.68135138178021,47.38272978633182,6.24968959047861,64.28967295010789
74.13067310866047,127.27539234606752,32.05609367708025,3.6540377287562604,0.7272249847191176,65.03641201467195,25.247815941101145,42.711393726529245,37.99380605728802,38.697717295931334
101.89091921788041,150.81019486485866,17.95460519088289,1.0,0.281785406406857,30.38642874326301,26.799397411482786,73.85551539416475,11.3319756961382,100.21672705778562
17.22288223882433,20.55509583474427,46.95123227607104,3.151648865442922,0.1,40.40339055616143,11.928050124730216,55.90585532955424,5.229765097901406,31.82228579946696
5.246647205573288,-3.495011766500621,41.73395398828793,19.428645132661522,0.3317048275940862,43.11981941012417,23.682305411836943,52.2701021935442,0.5,53.40215360316856
11.640903576272162,18.639817966473203,47.11337897126459,22.885169670334466,0.8553421097926593,19.990559412751388,0.3869611369763817,43.72670849724895,8.332950656295562,47.886672235380416
25.067596173687647,51.13415162845612,43.83154792388179,7.918086558236695,0.5735654518795377,22.173567883861928,26.82533709821185,44.60667181977223,1.010099659695817,67.63830130253757
76.67233769875253,102.02298600559389,50.12481978611852,6.455703773401275,0.7141039866247332,16.909664428878216,28.603430545626814,66.40116382986488,17.98481757349308,66.87594769517005
88.7105237345925,159.01207873160217,68.94611398783613,45.72101455093614,4.733965021854465,21.710438991533344,29.475461257864595,33.69123468225476,13.964200960597191,157.936392700403
5.0,-6.99935219864561,51.36206410257292,2.6861955001280666,0.5174424428517328,5.0,18.049531478304324,79.89737387575877,6.17129472941854,56.02448281222148
,57.12303886143672,19.006890021801176,2.910352213615909,0.7221766544606147,43.16873601190442,25.090468350240346,49.32310712370163,5.607352785292221,60.16841896888002
24.31229944134021,37.82340654494879,67.25125705424904,4.14148319793285,,65.81290761884105,36.23953845541167,57.00728111496415,22.763226456175648,70.20313961282669
11.302530222412102,33.89956545469624,72.81229126976575,2.2758861448370897,0.1,37.217311085547905,36.13769648291259,33.26044083718891,3.403213254537991,53.56618949445234
5.745617619554107,29.876157490875602,103.0411346902417,5.724157144580787,1.7921719199565271,13.75596710989089,21.708273007734395,59.75268123515271,2.8637620827270123,55.452432371379885
18.53588609380946,26.371993327956773,17.53011933520804,29.00709628415286,1.01467213557579,25.358354256500782,23.393196307295597,53.4335811461888,28.001232676409003,44.68698336142924
128.84045052110173,244.67937564616062,44.8576402630055,11.4649900227899,1.7160688416360257,28.116847324625045,33.10911144734433,58.998388022870664,16.567697833859313,122.78665653496972
17.56727112966635,32.97422108170493,5.0,6.371249177932355,0.19482903533858215,19.736228341799364,6.991979847378252,89.43417796723782,17.182799987716663,13.776889926569375
32.91537625920684,46.142051905275565,51.06298312758418,32.692129775551535,1.0178785152909307,47.90273957592735,18.769242573229754,63.553960915804794,2.171537936273398,45.766694748854405
54.63391395963847,71.76825125893589,29.035994036664547,1.0,0.35106064400429454,47.153900665630005,35.355704555367566,44.106816317083926,1.546628009416504,56.10994917015002
20.338852453513304,40.80928755999634,,2.832863843082408,,17.668223092735104,31.75200541684766,45.773601789068636,0.5,66.01954623707618
,292.5290516977518,24.50770059962836,10.013449290521597,0.1,45.87621566671262,25.692637776499048,71.90262371827538,2.7055165143006574,170.32668308381633
147.69044390436292,240.88736183266258,6.216339240654769,11.471380329161796,0.16758453639517962,57.902189953658976,6.941675946693795,85.97386581986848,14.880635188277484,139.56362916066394
13.052758274649237,17.55871782949894,30.574725185949607,1.0,0.4440042426871094,63.5383730784434,21.50089766958838,65.638360415021,2.744873979849656,42.405179977625906
30.944667530873126,45.09906993644163,5.0,6.190837065773715,0.14915134059538016,77.97818034628943,16.10084603750067,73.7742548910954,13.060176510235229,16.383678440972552
16.106870703557107,41.79977611835599,,12.568893575897752,5.110364794007649,21.470110258352037,25.310389028172136,72.1947544667341,2.9022966864418915,66.65308260440753
15.086235437148677,6.614055314669368,5.0,14.370742635091654,0.44290076820051455,77.36330639592805,13.906533152051198,88.38128826715042,5.030104055465409,25.00317669885252
5.0,17.153133549467004,40.569151623663174,12.197971354739554,0.1675613870464037,29.686904172368177,11.742766050253927,21.008196545479343,40.84134259901576,11.938913606681762
42.32214319421669,52.32102920353607,5.0,4.637893141644474,0.26639651973112044,26.113018169292285,1.351347223163586,73.34437878609057,2.8078819828121353,51.028197343650234
31.43338347733373,55.69533896779418,,1.1782373791095706,1.0632142432544485,39.90608562316768,34.21804684976701,79.67472087807127,4.721990410768991,41.61523391091926
5.0,17.03183131119866,72.86756311609068,6.684789877137748,0.1,26.269079988604815,18.002294885569427,33.22552587728853,3.5822926622230886,33.98119791839043
14.69816644546662,29.37211070806341,47.2129578287159,1.6539769203089454,2.3803829076793868,40.98566210969789,23.571457837025346,42.286636319871675,1.161125413305403,23.09883532811208
107.49874279902032,137.81437768745656,22.73012790070132,35.39160345716742,3.908506447464525,15.198842183940474,21.977618835258188,42.98434502743693,6.731370103529227,117.93276318103867
,27.458852782448652,39.37593022121832,7.736190341454453,0.34002561204712906,31.418710969048487,11.325660670395006,45.42419607245233,4.759261943946321,21.5343261742197
7.043888744346139,6.6222511971349185,,4.5796794729314385,0.7176122776547073,54.28373351542519,9.409350885518066,50.365658981289485,11.870733604177781,37.15025204605622
30.25224492631363,38.89627441106772,49.45260691686811,17.444813494401195,0.1,34.14408062853266,11.946848740027646,64.85205626109882,17.015233056898065,37.58469369936475
190.9816642176867,231.71701790249978,12.662832734383471,8.268633111826201,1.2283512511456625,37.12393680109824,14.76831561170607,77.31349302334739,7.8581023897405675,164.0134021389635
12.47151661018768,16.059942674817417,51.85134547694661,4.45335591323507,0.641171179881146,42.12887907075967,25.66606247013805,81.62633915537073,0.5,42.942081060766995
50.1819754633782,111.94202717313496,5.0,20.05370097411866,0.3777490063166351,52.5599244397649,14.042823364793886,43.243538776644364,9.647521352074977,92.71059979008841
64.52494318077584,105.6478786527426,27.402308952723793,24.22260957730697,0.27807200325880793,10.171629317158505,39.464906315946216,43.10594002594034,0.5698390791269399,82.84033910386152
12.20999275511126,5.018960801965363,30.234523150969107,13.413840981079101,1.2736598455014914,43.76786077756152,32.27151035893151,86.31643680032445,9.580410832234193,10.068323176453116
58.62370178215423,78.09719726777116,52.66653652142477,1.0,0.6458711924458526,30.97791291137355,30.083595496657082,72.93487870837289,11.552777217216555,54.832573316568315
20.63352596689368,39.492794795829724,40.45261705353738,10.025459823327338,0.23764262860502067,37.49956842967758,20.8034109752685,61.657296837379924,2.203569719571875,48.13416118048387
45.022668647929706,78.07366155268208,,17.29128320541283,1.4019758071904476,50.89925254643565,37.14280735720484,69.46673351109933,17.11172502610869,48.722402604113604
45.172702221193724,92.92121688306258,20.300137483659697,1.7611784355358435,0.9990905155215759,17.087200228822336,19.81994368878876,59.40392436297119,24.20075901560971,7.30050148792678
34.532336247855696,52.618293637577544,43.97360019094814,3.1156794668299757,2.348006685175438,19.810333378353658,21.68738585845754,70.4916936609523,16.771118190332547,78.21844678874359
,8.714089459264247,38.41865316270887,25.69530344725262,0.1499630165911589,5.968550604292908,23.699745397492695,53.27866606988519,3.6400055397895716,39.27218151678545
81.16401574108336,155.95966906911295,28.417517807285073,1.0,1.848267049731354,26.762615873543353,29.01823040543344,65.37609868878462,8.834436827345108,104.53726007849396
17.406463215032847,24.650230399459556,30.383324209760413,16.767154163206786,1.3432520952424556,54.956485165682246,28.369080790029855,29.789078992610072,24.629316683652547,34.77349470074788
9.289444797340044,-4.129899670584521,53.92335994318578,7.704277875302086,0.14661599045810264,33.191192172897956,17.24874721555397,46.24431410349138,3.8664049747742144,41.985477872649746
5.0,4.1674692857899664,29.646148542615705,7.103824235768494,1.4242270849584002,14.898126565178213,16.670062805740464,46.459776464193126,17.14953008180063,12.458503723167969
40.220028206756254,66.05224977200069,38.238175119418536,1.0,0.6991024023406659,27.714818831374295,28.399029571520845,52.512199335861716,0.5,62.26281032835794
50.9333280420307,78.38123669318658,83.39873176161086,20.537530112812075,3.4801746068955075,12.682074447640655,29.152365838912328,41.46973490440504,0.5,87.2763063569812
5.0,39.36448730781438,11.52634726232154,5.35216256751273,0.18323797289627736,18.122208474032576,18.06648875177127,49.329127483538365,14.2591566150763,40.50240689355216
32.293376304726976,64.85285329839594,,9.338335104584694,1.235463496411958,40.8322836539557,6.12811930321546,29.711718752037587,14.33166211364496,22.451099293645647
11.557086617473095,18.18452680434854,55.67179329597214,,0.5774814397809743,17.39190010540957,19.926839039917553,70.974009527898,15.557890369059104,56.80816204960544
46.625595369646135,94.63724102571432,26.427138774117935,14.553320399138169,3.770705326103106,51.689514578049526,28.23525798825859,58.34972962177211,26.596435088510553,81.55780968808925
8.622190014261019,17.275108033753167,33.63524944514759,37.47735047080166,0.4805281170997107,33.93319563754496,40.05416846419781,25.89584784447966,1.2545700619056654,35.63098507936391
52.83956374054736,71.02901308487607,24.376872437377717,9.09453144420987,3.930088177258714,36.28392055916788,10.02042037659338,43.30340178906654,2.639459952230902,83.53931976131528
